name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Maruti Alto 800 LXI,2019.0,190000.0,5000.0,Petrrol,Indivudal,Manual,First Owner
Tata Harrier XZ BSIV,2019.0,1700000.0,10000.0,Diesl,Indvidual,Manual,First Owner
,2011.0,250000.0,50000.0,Petrl,Indivudal,Manual,First Owner
Maruti Ignis 1.2 Delta BSIV,2019.0,500000.0,15000.0,Petrrol,Indvidual,Manual,First Owner
Toyota Corolla Altis 1.8 J,2008.0,400000.0,35000.0,Petrrol,None,Manual,
Fiat Linea T Jet Plus,2011.0,500000.0,20000.0,Petorl,Indvidual,Manual,First Owner
Toyota Fortuner 4x2 AT,2014.0,1800000.0,99000.0,Deisel,None,Automatic,First Owner
Honda Civic 1.8 V MT,2008.0,320000.0,90000.0,Petrrol,Indvidual,Manual,First Owner
Honda Civic 1.8 S AT,2007.0,250000.0,47000.0,Petrrol,Dealerr,Automatic,First Owner
,2010.0,105000.0,90000.0,Deisel,Indivudal,Manual,Third Owner
Hyundai i20 Active 1.2 SX,2018.0,550000.0,20000.0,Petrrol,Indvidual,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Sportz AT,2019.0,600000.0,1100.0,None,Indvidual,Automatic,First Owner
Maruti Alto 800 VXI,2020.0,210000.0,40000.0,Petrl,Indivudal,Manual,First Owner
,2012.0,210000.0,15000.0,Petrrol,Indvidual,Manual,First Owner
Maruti Alto LXi,2009.0,150000.0,40000.0,Petorl,Indivudal,,First Owner
Hyundai i10 Era 1.1,2008.0,125000.0,60000.0,Petorl,Indvidual,Manual,First Owner
Maruti Celerio VXI,2016.0,380000.0,20000.0,Petorl,Indivudal,Manual,First Owner
Maruti Baleno Delta 1.2,2019.0,600000.0,5000.0,Petrl,Indvidual,Manual,First Owner
Maruti Swift VXI Deca,2016.0,490000.0,27000.0,Petrl,Indvidual,Manual,First Owner
Maruti Swift Dzire LDI,2018.0,545000.0,38000.0,Diesl,Indvidual,Manual,Second Owner
Maruti Wagon R VXI BS IV,2015.0,250000.0,25000.0,None,Indvidual,,First Owner
Hyundai Venue SX Opt Turbo BSIV,2020.0,1050000.0,1100.0,Petrl,Indvidual,Manual,First Owner
Maruti Wagon R LX Minor,2007.0,100000.0,,Petorl,Indvidual,,First Owner
Ford Figo Diesel ZXI,2014.0,250000.0,100000.0,Diesl,Indivudal,Manual,Second Owner
Maruti Wagon R LX BSIII,2007.0,100000.0,110000.0,Petorl,Indivudal,Manual,First Owner
Ford Figo 1.5D Ambiente ABS MT,,350000.0,60000.0,Diesl,Indivudal,Manual,Second Owner
Renault Duster 110PS Diesel RxZ Plus,2012.0,370000.0,70000.0,Deisel,Indvidual,Manual,
Maruti Zen VXi - BS III,2004.0,121000.0,110000.0,Petrrol,Indvidual,Manual,Second Owner
Ford Figo Aspire 1.5 Ti-VCT Titanium,2017.0,570000.0,44077.0,Petorl,Dealerr,Automatic,First Owner
Maruti Ertiga SHVS VDI,2017.0,785000.0,24000.0,Deisel,Indvidual,Manual,First Owner
Maruti Ciaz S 1.3,2018.0,850000.0,,Diesl,Indvidual,Manual,First Owner
Maruti Wagon R VXI BS IV,,375000.0,30000.0,Petrrol,Indivudal,Manual,Second Owner
Maruti Baleno Alpha 1.2,2017.0,619000.0,40000.0,None,Indvidual,Manual,First Owner
Chevrolet Cruze LTZ,,335000.0,90000.0,Diesl,Indvidual,Manual,Second Owner
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006.0,500000.0,50000.0,Deisel,None,,First Owner
Maruti Wagon R LX,2003.0,60000.0,,Petorl,Indvidual,,Second Owner
Maruti Zen Estilo VXI BSIV,2010.0,130000.0,50000.0,Petrrol,Indivudal,Manual,Second Owner
Mahindra Ingenio CRDe,2015.0,210000.0,210000.0,Diesl,Indvidual,Manual,First Owner
Toyota Innova Crysta 2.4 VX MT 8S BSIV,,1900000.0,20000.0,Diesl,Indivudal,Manual,First Owner
,2013.0,270000.0,70000.0,Diesl,None,Manual,Second Owner
Maruti Wagon R LXI Minor,2010.0,225000.0,100000.0,Petrrol,Indvidual,Manual,Second Owner
Maruti SX4 ZXI MT BSIV,2011.0,150000.0,160000.0,Petrl,Indvidual,Manual,Second Owner
Chevrolet Beat Diesel LT,2013.0,173000.0,70000.0,None,Indvidual,Manual,First Owner
BMW 5 Series 520d Luxury Line,2018.0,4800000.0,9422.0,Deisel,Indivudal,Automatic,First Owner
Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2017.0,710000.0,110000.0,Deisel,Indvidual,Automatic,First Owner
Toyota Corolla Altis 1.8 GL,,1500000.0,20000.0,Petrl,Indivudal,Manual,
Maruti Baleno Zeta 1.2,2017.0,550000.0,20000.0,Petrrol,Indivudal,Manual,
Maruti 800 AC BSIII,2008.0,58000.0,70000.0,Petrl,Indivudal,Manual,Second Owner
Audi A4 1.8 TFSI,2012.0,1200000.0,60000.0,Petorl,Indvidual,Automatic,Third Owner
Mahindra Scorpio M2DI,2013.0,500000.0,150000.0,Deisel,Indivudal,Manual,First Owner
Maruti Swift LXi BSIV,,120000.0,83000.0,Petrrol,Indvidual,Manual,Second Owner
Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,2012.0,300000.0,250000.0,None,Indivudal,Manual,
Hyundai EON Era Plus,2018.0,300000.0,,Petrl,Indvidual,Manual,First Owner
Datsun GO Plus T Option BSIV,2015.0,295000.0,21000.0,Petrl,Indivudal,Manual,First Owner
Maruti Ertiga VXI CNG,2018.0,587000.0,80000.0,CNG,Indivudal,Manual,First Owner
Ambassador Grand 1800 ISZ MPFI PW CL,2012.0,430000.0,50000.0,Petorl,Indivudal,Manual,Second Owner
Hyundai Verna i (Petrol),2007.0,,50000.0,Petorl,Indivudal,Manual,Second Owner
Skoda Laura Ambiente 2.0 TDI CR AT,2012.0,,48500.0,Diesl,Indivudal,Automatic,Second Owner
Maruti Wagon R LXI Minor,2007.0,130000.0,60000.0,Petrl,Indivudal,Manual,Third Owner
Tata Indica Vista Aqua 1.4 TDI,,110000.0,90000.0,Diesl,None,Manual,Second Owner
,2010.0,200000.0,,Diesl,Indivudal,Manual,Third Owner
Hyundai Grand i10 Magna,,320000.0,70000.0,Petrl,Indvidual,,Second Owner
Maruti Wagon R LXI BS IV,2014.0,300000.0,50000.0,Petrl,None,Manual,First Owner
Volkswagen CrossPolo 1.2 MPI,2016.0,350000.0,110000.0,Petrrol,Indvidual,Manual,First Owner
Maruti Ertiga VXI Petrol,2018.0,800000.0,50000.0,Petorl,Indivudal,Manual,First Owner
Hyundai Xcent 1.1 CRDi S,2016.0,270000.0,175000.0,Deisel,Indivudal,Manual,First Owner
Hyundai i20 1.2 Magna Executive,2017.0,,60000.0,Petorl,Indvidual,Manual,First Owner
Maruti Wagon R LXI CNG,2011.0,160000.0,60000.0,CNG,Indvidual,Manual,Second Owner
Maruti SX4 VDI,2013.0,340000.0,100000.0,Diesl,Indivudal,Manual,Second Owner
Maruti Eeco 5 Seater AC BSIV,2017.0,350000.0,40000.0,Petrl,Indvidual,Manual,Second Owner
Volkswagen Vento Diesel Style Limited Edition,2011.0,300000.0,100000.0,None,Indivudal,Manual,First Owner
Maruti Ritz VDi,2013.0,330000.0,63000.0,Diesl,Indivudal,Manual,First Owner
Maruti Wagon R LXI CNG,2016.0,325000.0,80000.0,CNG,Indivudal,Manual,Second Owner
Maruti Swift Dzire VDI,2013.0,250000.0,55000.0,Deisel,Indvidual,Manual,First Owner
Maruti Swift Star VDI,2013.0,250000.0,55000.0,Deisel,Indivudal,Manual,First Owner
Chevrolet Beat LT Option,2015.0,240000.0,60000.0,Petrl,Indivudal,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Magna BSIV,2020.0,545000.0,5000.0,Petorl,Indvidual,Manual,
,2015.0,300000.0,48000.0,Petrrol,Deelar,Manual,First Owner
,2010.0,130000.0,80000.0,Petrrol,Indvidual,Manual,Second Owner
Renault KWID RXT,2017.0,240000.0,50000.0,Petorl,Indivudal,Manual,First Owner
Renault KWID 1.0 RXT Optional,2018.0,360000.0,15000.0,Petorl,Indivudal,Manual,First Owner
Hyundai i20 1.4 CRDi Magna,2012.0,250000.0,70000.0,Deisel,Indivudal,Manual,First Owner
Skoda Laura Elegance 2.0 TDI CR AT,2019.0,,105000.0,None,Dealerr,Automatic,First Owner
Hyundai i20 Asta Option 1.4 CRDi,2016.0,600000.0,50000.0,Deisel,Indivudal,Manual,Second Owner
Tata Indigo CR4,2010.0,150000.0,80000.0,Deisel,Indvidual,Manual,Second Owner
Ford EcoSport 1.5 Diesel Trend BSIV,2017.0,700000.0,50000.0,Diesl,Indvidual,Manual,First Owner
Mahindra XUV500 W6 2WD,2016.0,,5000.0,Diesl,None,Manual,First Owner
Hyundai Santro Xing XG,2004.0,80000.0,58000.0,Petrrol,Indivudal,Manual,
Hyundai Grand i10 Sportz,2015.0,425000.0,12000.0,Petrl,Indvidual,Manual,First Owner
Maruti Celerio ZXI AMT BSIV,2018.0,500000.0,10000.0,Petorl,Indvidual,Automatic,First Owner
Hyundai Santro Xing GLS,2012.0,193000.0,45000.0,Petrrol,Indivudal,Manual,Second Owner
Honda City i VTEC V,2015.0,800000.0,10000.0,Petorl,Indivudal,Manual,
Maruti Wagon R LXI Minor,,150000.0,50000.0,Petrl,Indvidual,Manual,First Owner
,2002.0,80000.0,40000.0,Petrrol,Indvidual,Manual,
Ford Figo Diesel EXI,2010.0,130000.0,100000.0,Diesl,Indivudal,Manual,Third Owner
Ford Figo Diesel EXI,2012.0,280000.0,80000.0,Diesl,None,Manual,Second Owner
Mahindra Xylo D2 BS IV,2011.0,229999.0,110000.0,Deisel,Indvidual,Manual,Second Owner
Maruti Zen Estilo VXI BSIII,2008.0,80000.0,120000.0,Petrl,Indvidual,Manual,First Owner
Tata Nano Cx BSIII,2010.0,70000.0,10000.0,Petrrol,Indvidual,Manual,First Owner
,,240000.0,60000.0,Deisel,Indivudal,Manual,Second Owner
Mahindra Xylo E8,2010.0,380000.0,72000.0,Deisel,Indvidual,Manual,Second Owner
,2013.0,240000.0,60000.0,Diesl,None,Manual,Second Owner
Hyundai Santro Xing XO,2006.0,80000.0,110000.0,None,Indivudal,Manual,First Owner
Hyundai i10 Era,2013.0,265000.0,50000.0,Petrrol,Indivudal,Manual,First Owner
Hyundai EON Magna Plus Option,2018.0,320000.0,25000.0,None,Indvidual,Manual,First Owner
Nissan Terrano XL 110 PS,2014.0,500000.0,120000.0,Deisel,Indvidual,Manual,Third Owner
Hyundai Creta 1.6 CRDi SX Option,2016.0,1300000.0,55000.0,Diesl,Indvidual,Manual,First Owner
Mahindra Scorpio S11 BSIV,2018.0,1500000.0,35000.0,Diesl,Indvidual,Manual,First Owner
Toyota Innova Crysta 2.8 ZX AT BSIV,2016.0,1800000.0,110000.0,Diesl,Indvidual,Automatic,First Owner
Mahindra XUV500 W6 2WD,2014.0,600000.0,80000.0,Diesl,Indvidual,Manual,
Tata Tiago 1.2 Revotron XT,,420000.0,,Petorl,Indivudal,Manual,
Maruti Zen Estilo LXI BS IV,2009.0,140000.0,120000.0,Petrrol,Indvidual,Manual,First Owner
Skoda Laura Ambiente 2.0 TDI CR MT,,300000.0,100000.0,Diesl,Indvidual,Manual,Second Owner
Hyundai Santro Xing XL eRLX Euro III,2006.0,100000.0,60000.0,Petrl,Dealerr,Manual,Second Owner
Maruti Alto K10 VXI,2017.0,,25000.0,Petrrol,Dealerr,Manual,First Owner
Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,2018.0,,19000.0,None,Deelar,Manual,First Owner
Maruti Alto LX,2008.0,140000.0,54000.0,Petrrol,Deelar,Manual,First Owner
Ford Aspire Titanium Plus BSIV,2015.0,550000.0,,Petorl,Dealerr,Manual,Second Owner
Hyundai Grand i10 Asta Option AT,2017.0,525000.0,19000.0,Petrrol,Deelar,Automatic,First Owner
Ford Ecosport 1.5 DV5 MT Titanium,,470000.0,146000.0,Deisel,Dealerr,Manual,First Owner
Ford Endeavour 3.0L 4X4 AT,2013.0,900000.0,98000.0,Diesl,Dealerr,Automatic,First Owner
Ford Endeavour 2.5L 4X2,,500000.0,224642.0,Deisel,Deelar,Manual,Second Owner
Maruti Zen LXI,1998.0,80000.0,120000.0,Petrrol,Indivudal,Manual,
Mahindra Verito 1.5 D2 BSIII,2011.0,175000.0,175000.0,Diesl,Indivudal,Manual,First Owner
Mahindra XUV500 AT W10 AWD,2017.0,1350000.0,15000.0,Diesl,Indvidual,Automatic,Second Owner
Renault Duster 110PS Diesel RxZ,2017.0,800000.0,50000.0,Diesl,Indivudal,Manual,First Owner
Datsun RediGO 1.0 S,2017.0,250000.0,15000.0,Petrrol,Indvidual,Manual,First Owner
Maruti Ignis 1.2 AMT Alpha BSIV,2018.0,700000.0,25000.0,Petrrol,Indvidual,Automatic,First Owner
Tata Nexon 1.5 Revotorq XM,2019.0,800000.0,25000.0,Deisel,Indivudal,,First Owner
,,660000.0,69000.0,Deisel,Indivudal,Manual,First Owner
Maruti Swift VDI BSIV,,465000.0,,Diesl,Indvidual,Manual,Third Owner
Mahindra Scorpio 2.6 CRDe,2006.0,180000.0,222435.0,Deisel,Indivudal,Manual,
Maruti Swift Dzire VDI,2017.0,600000.0,66000.0,Diesl,Indvidual,Manual,Third Owner
Ford Fiesta 1.4 ZXi Duratec,2010.0,150000.0,110000.0,Petrrol,Indivudal,Manual,First Owner
Hyundai Verna 1.6 SX,2014.0,450000.0,78000.0,Diesl,Indvidual,Manual,Second Owner
Hyundai Elite i20 Sportz Plus BSIV,2019.0,721000.0,10000.0,Petorl,Indvidual,Manual,First Owner
Maruti Swift 1.2 DLX,2018.0,300000.0,35000.0,Petorl,Indivudal,Manual,First Owner
Mahindra Scorpio BSIV,2019.0,1000000.0,10000.0,Deisel,Indvidual,Manual,First Owner
Renault KWID RXT,2016.0,300000.0,40000.0,Petorl,Indvidual,Manual,First Owner
Mahindra Scorpio LX,2013.0,450000.0,120000.0,Deisel,Indvidual,Manual,First Owner
Maruti Esteem AX,1997.0,79000.0,70000.0,Petrrol,Indivudal,Automatic,First Owner
Ford Figo 1.5D Trend MT,2017.0,545000.0,40000.0,Deisel,Indvidual,Manual,First Owner
Honda Amaze V Diesel BSIV,2018.0,844999.0,20000.0,Deisel,Indvidual,Manual,First Owner
Skoda Rapid 1.5 TDI Ambition,2016.0,700000.0,93000.0,None,Indvidual,Manual,
Toyota Etios VD,2016.0,650000.0,159000.0,Diesl,Indivudal,Manual,First Owner
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,525000.0,75000.0,Deisel,Indivudal,Manual,Second Owner
Ford Fiesta Classic 1.4 SXI Duratorq,2006.0,110000.0,101100.0,Diesl,Indvidual,Manual,Third Owner
Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2011.0,180000.0,66000.0,Diesl,Indvidual,Manual,First Owner
Hyundai i10 Era,2012.0,280000.0,,Petrrol,None,Manual,Second Owner
Renault KWID 1.0 RXT Optional,2019.0,400000.0,10000.0,Petrrol,Indvidual,Manual,First Owner
Mahindra XUV500 W8 4WD,2012.0,625000.0,126000.0,Deisel,Indivudal,Manual,Second Owner
Volkswagen Vento 1.5 TDI Highline,2015.0,,70000.0,Deisel,Indivudal,Manual,First Owner
,2017.0,459999.0,50000.0,Diesl,Indivudal,Manual,First Owner
Mahindra Bolero DI,2010.0,300000.0,100000.0,Deisel,Indvidual,Manual,First Owner
Honda Civic 1.8 V AT,,280000.0,60000.0,Petrl,Indvidual,Automatic,First Owner
Honda Mobilio V i VTEC,2014.0,500000.0,70000.0,Petrl,None,Manual,First Owner
Hyundai Creta 1.6 SX,2019.0,,1200.0,Petrrol,Indvidual,Manual,First Owner
Renault KWID RXT,2016.0,300000.0,40000.0,None,Indivudal,Manual,First Owner
Tata Manza ELAN Quadrajet BS IV,2011.0,180000.0,,None,Indivudal,Manual,Third Owner
Hyundai i10 Sportz AT,2011.0,180000.0,134444.0,Petrrol,Indvidual,Automatic,Second Owner
Maruti Alto LXi,2009.0,78000.0,120000.0,Petrl,Indivudal,Manual,Second Owner
Nissan Micra Diesel XV Premium,2011.0,160000.0,120000.0,Diesl,Indvidual,Manual,First Owner
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014.0,600000.0,238000.0,Deisel,Indivudal,Manual,First Owner
Maruti Wagon R LXI Minor,,110000.0,100000.0,Petrl,Indivudal,Manual,Second Owner
Mahindra Bolero SLX 4WD BSIII,,450000.0,110000.0,None,Indvidual,Manual,Second Owner
Mahindra Scorpio S9 BSIV,2019.0,1350000.0,,Diesl,Indvidual,Manual,First Owner
Honda City 1.3 DX,2003.0,120000.0,165000.0,Petrl,Indivudal,Manual,Second Owner
Honda BR-V i-DTEC VX MT,2018.0,1040000.0,42000.0,Diesl,Indvidual,Manual,First Owner
Hyundai Grand i10 CRDi Sportz,2014.0,390000.0,70000.0,Diesl,Indivudal,Manual,Second Owner
Tata Nano Lx BSIII,2011.0,65000.0,60000.0,Petrrol,Indvidual,Manual,Second Owner
Volkswagen Polo Diesel Highline 1.2L,2013.0,320000.0,115000.0,Deisel,Indivudal,Manual,Third Owner
Volkswagen Ameo 1.5 TDI Highline,2017.0,720000.0,70000.0,Diesl,Indvidual,Manual,First Owner
Maruti Swift ZXI ABS,2007.0,220000.0,80000.0,Petrl,Indvidual,Manual,Second Owner
Maruti Wagon R LXI BS IV,2011.0,225000.0,65000.0,Petrl,Dealerr,Manual,First Owner
Tata Manza Aura (ABS) Quadrajet BS IV,2010.0,200000.0,150000.0,Deisel,None,Manual,Second Owner
Toyota Etios GD,2015.0,434999.0,75000.0,Diesl,Deelar,Manual,Second Owner
Ford Figo Diesel Titanium,2012.0,,63700.0,Deisel,Indivudal,Manual,First Owner
Honda Amaze VX i-DTEC,2018.0,700000.0,74800.0,Diesl,Indivudal,Manual,
Ford Endeavour 2.5L 4X2 MT,2009.0,500000.0,105000.0,Diesl,Indivudal,Manual,Second Owner
Renault Duster 85PS Diesel RxE,2016.0,500000.0,40000.0,Deisel,Indivudal,Manual,First Owner
Maruti Ritz LDi,2016.0,400000.0,90000.0,Diesl,None,Manual,Second Owner
Toyota Corolla Altis D-4D J,2015.0,825000.0,75000.0,Diesl,Dealerr,Manual,Second Owner
Maruti Swift Dzire VDI,2018.0,720000.0,15000.0,Diesl,Indvidual,Manual,First Owner
Maruti 800 AC Uniq,2009.0,110000.0,,Petrrol,Indvidual,Manual,
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014.0,600000.0,9999999,Deisel,Indivudal,Manual,Second Owner
Mahindra Scorpio VLX 2WD AT BSIV,2009.0,275000.0,155000.0,Deisel,Indvidual,Automatic,Third Owner
Land Rover Range Rover Evoque 2.2L Dynamic,2012.0,2349000.0,149000.0,Diesl,Indvidual,Automatic,Second Owner
Hyundai i20 1.4 Sportz,2017.0,740000.0,60000.0,Deisel,Indivudal,Manual,First Owner
Maruti Baleno Alpha 1.3,2017.0,800000.0,,Deisel,Indvidual,Manual,First Owner
Hyundai Verna CRDi 1.6 SX Option,2019.0,1100000.0,100000.0,Diesl,Indivudal,Manual,First Owner
BMW X1 sDrive20d,2012.0,750000.0,100000.0,Diesl,Indivudal,Automatic,Second Owner
Maruti Alto K10 2010-2014 VXI,2012.0,200000.0,90000.0,Petrl,Indivudal,Manual,Second Owner
Tata Spacio SA 6 Seater,2009.0,210000.0,75000.0,Diesl,Indvidual,Manual,First Owner
Maruti Swift VDI BSIV,2009.0,270000.0,120000.0,Diesl,Indvidual,Manual,Second Owner
Toyota Etios 1.4 VXD,2016.0,630000.0,90000.0,Diesl,Indivudal,Manual,Second Owner
Hyundai Xcent 1.2 Kappa S,2015.0,375000.0,55000.0,Petrl,Indivudal,Manual,First Owner
Mahindra Xylo D2,2010.0,300000.0,70000.0,Deisel,Indvidual,,First Owner
Mahindra Bolero Power Plus SLX,2016.0,580000.0,95000.0,Deisel,Indvidual,Manual,Second Owner
Hyundai Verna 1.4 CRDi,2014.0,550000.0,50000.0,Deisel,Indvidual,Manual,First Owner
Maruti Ciaz ZDi Plus SHVS,2016.0,,50000.0,Diesl,Indvidual,Manual,First Owner
Maruti Omni E MPI STD BS IV,2014.0,250000.0,60516.0,Petrrol,Indvidual,Manual,First Owner
Hyundai Verna 1.6 SX,,434999.0,235000.0,Diesl,Indvidual,Manual,Second Owner
Mercedes-Benz E-Class 280 CDI,2007.0,900000.0,76731.0,Diesl,Dealerr,Automatic,First Owner
Maruti Swift ZDI,,685000.0,64000.0,Diesl,Deelar,,First Owner
Maruti Swift VDI BSIV,2014.0,540000.0,65000.0,Diesl,Dealerr,Manual,First Owner
Honda City i-VTEC CVT ZX,2018.0,1165000.0,13000.0,Petrrol,Dealerr,,Test Drive Car
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014.0,610000.0,77000.0,Diesl,Deelar,Manual,First Owner
Hyundai EON Era,2011.0,254999.0,24000.0,Petrrol,Deelar,Manual,First Owner
Nissan Micra Active XV,2014.0,280000.0,63840.0,Petrl,Deelar,Manual,First Owner
Tata Tiago 1.2 Revotron XT,,370000.0,25000.0,Petrl,Indvidual,Manual,First Owner
Tata New Safari DICOR 2.2 EX 4x2,2011.0,459999.0,76400.0,Deisel,None,Manual,Second Owner
Maruti Zen LX,1998.0,42000.0,70000.0,Petorl,Indivudal,Manual,Third Owner
Maruti Zen LX,1998.0,42000.0,70000.0,Petorl,Indvidual,Manual,Third Owner
Fiat Linea Active (Diesel),2011.0,190000.0,80000.0,Deisel,Indivudal,Manual,Third Owner
Fiat Punto 1.4 Emotion,2010.0,165000.0,100000.0,Petrrol,Indivudal,Manual,Fourth & Above Owner
Ford EcoSport 1.5 Diesel Trend Plus BSIV,,710000.0,40000.0,Diesl,Indivudal,Manual,First Owner
,2018.0,1200000.0,15000.0,Petorl,None,Manual,First Owner
Maruti Zen Estilo LXI BS IV,,229999.0,70000.0,Petrrol,Indvidual,Manual,First Owner
Renault KWID RXT,2018.0,310000.0,15000.0,Petorl,None,Manual,First Owner
Maruti Wagon R VXI BS IV,2015.0,320000.0,40000.0,Petrrol,Indivudal,Manual,First Owner
Maruti 800 AC,2006.0,100000.0,,Petrl,None,Manual,First Owner
Hyundai Verna CRDi,2009.0,160000.0,,None,Indvidual,Manual,First Owner
Maruti 800 AC BSIII,2007.0,60000.0,52000.0,Petorl,Indvidual,Manual,First Owner
Tata Indigo LS,2012.0,100000.0,200000.0,None,Indvidual,Manual,
Chevrolet Beat Diesel LT,2016.0,350000.0,35000.0,Deisel,Indvidual,Manual,Second Owner
Renault Duster 110PS Diesel RxZ AWD,2017.0,700000.0,60000.0,Deisel,Indivudal,Manual,First Owner
Maruti Alto K10 VXI,2017.0,300000.0,31489.0,Petorl,Indivudal,Manual,First Owner
,2018.0,830000.0,,Deisel,Indvidual,Manual,First Owner
Mahindra Quanto C6,2013.0,,110000.0,Deisel,Indivudal,Manual,First Owner
Tata Indigo LX Dicor,2009.0,130000.0,,Diesl,Indivudal,Manual,First Owner
Hyundai i20 1.2 Magna,2012.0,330000.0,44000.0,Petrl,Indivudal,Manual,First Owner
Honda City 1.5 S MT,2010.0,254999.0,90000.0,Petrl,Indivudal,Manual,Second Owner
Hyundai Verna 1.6 SX VTVT (O),2014.0,600000.0,50000.0,Petrrol,Indvidual,Manual,Second Owner
Hyundai i10 Magna,2012.0,210000.0,50000.0,Petrl,Indvidual,Manual,First Owner
Maruti Zen Estilo 1.1 LXI BSIII,2007.0,120000.0,81366.0,Petorl,Indvidual,Manual,First Owner
Maruti Esteem Vxi - BSIII,2006.0,95000.0,110000.0,Petrrol,Indvidual,Manual,First Owner
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006.0,229999.0,300000.0,Diesl,Indvidual,Manual,First Owner
Hyundai Verna Transform VTVT,2010.0,229999.0,70000.0,Petorl,Indvidual,Manual,First Owner
Hyundai i20 Magna Optional 1.4 CRDi,2013.0,400000.0,100000.0,None,Indivudal,Manual,First Owner
Maruti Gypsy King Hard Top Ambulance BSIV,2005.0,300000.0,70000.0,Petrl,Indivudal,Manual,Second Owner
Ford Figo Diesel Celebration Edition,2013.0,300000.0,50000.0,Diesl,Indvidual,Manual,First Owner
Ford Fiesta 1.4 SXi TDCi,2009.0,80000.0,180000.0,Diesl,Indivudal,Manual,Second Owner
Maruti 800 AC,2008.0,80000.0,50000.0,Petrrol,Indivudal,Manual,Second Owner
Maruti Esteem Vxi,2007.0,100000.0,90000.0,Petrl,Indivudal,Manual,
,2012.0,300000.0,110000.0,Deisel,Indivudal,Manual,First Owner
Maruti Baleno Zeta Automatic,2018.0,700000.0,26000.0,Petorl,None,Automatic,First Owner
Maruti Vitara Brezza ZDi Plus,2016.0,975000.0,65000.0,Deisel,Indvidual,Manual,First Owner
Chevrolet Captiva LT,2009.0,500000.0,130000.0,Deisel,Indvidual,Manual,First Owner
Renault Duster 85PS Diesel RxL Optional,2013.0,550000.0,,Deisel,Indvidual,Manual,Second Owner
Nissan Terrano XV Premium 110 PS,2014.0,550000.0,110000.0,Deisel,Indvidual,Manual,
Maruti Alto K10 2010-2014 VXI,2014.0,240000.0,50000.0,Petorl,Indivudal,Manual,First Owner
Maruti 800 Std,1997.0,50000.0,80000.0,Petrrol,Indivudal,Manual,Second Owner
,2009.0,120000.0,80000.0,Petrl,Indvidual,Manual,Second Owner
,2013.0,900000.0,60000.0,Petorl,Indivudal,Manual,Second Owner
Honda City 1.5 V MT,2009.0,250000.0,90000.0,Petrrol,Indivudal,Manual,Second Owner
Renault KWID 1.0 RXT Optional,2017.0,280000.0,36000.0,Petorl,Indvidual,Manual,First Owner
Tata Indica Vista Terra Quadrajet 1.3L BS IV,2010.0,85000.0,87000.0,Diesl,Indivudal,Manual,First Owner
Tata Indica Vista Terra 1.4 TDI,2011.0,90000.0,80000.0,Deisel,Indivudal,Manual,First Owner
,2015.0,,50000.0,Deisel,Indivudal,Manual,
Maruti 800 Std,,200000.0,60000.0,Petrl,Indivudal,Manual,First Owner
Renault KWID RXT,2015.0,250000.0,50000.0,Petrrol,Indvidual,Manual,First Owner
,2014.0,185000.0,40000.0,Diesl,Indivudal,Manual,Third Owner
Hyundai i10 Magna 1.1,2008.0,100000.0,60000.0,Petorl,Indivudal,Manual,Second Owner
Toyota Etios VXD,2015.0,610000.0,55000.0,None,Indvidual,Manual,First Owner
Mahindra Quanto C8,2012.0,290000.0,80000.0,Deisel,None,Manual,First Owner
Mahindra Xylo E9,2012.0,300000.0,295000.0,Diesl,Indvidual,Manual,First Owner
Hyundai EON Era Plus,2015.0,225000.0,80000.0,Petrrol,Indvidual,Manual,First Owner
Maruti Alto K10 VXI,2017.0,320000.0,50000.0,Petrl,Indvidual,Manual,Second Owner
Tata Indigo CR4,2012.0,135000.0,158000.0,Diesl,Indvidual,Manual,Third Owner
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2006.0,400000.0,400000.0,Diesl,Indivudal,Manual,Third Owner
Maruti Wagon R VXI BS IV,2016.0,400000.0,25000.0,Petrl,None,Manual,First Owner
Hyundai i20 Active 1.2 S,2017.0,570000.0,,Petrrol,Indvidual,Manual,First Owner
Maruti Ignis 1.2 Zeta BSIV,2018.0,500000.0,12000.0,Petrl,Indvidual,Manual,First Owner
Maruti Omni MPI STD BSIV,2015.0,,70000.0,Petrl,Indivudal,,First Owner
Tata Tiago 1.2 Revotron XZ,2018.0,360000.0,4000.0,Petrl,Indivudal,Manual,First Owner
Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,530000.0,10832.0,Petorl,Dealerr,Manual,First Owner
